Class,Field,Type,Description Rating,Has Example?
ExcelScript.Slicer,setName(name),Method,Poor,false
ExcelScript.Slicer,setSortBy(sortBy),Method,Good,false
ExcelScript.Slicer,setStyle(style),Method,Good,false
ExcelScript.Slicer,setTop(top),Method,Good,false
ExcelScript.Slicer,setWidth(width),Method,Good,false
ExcelScript.SlicerItem,N/A,Class,Poor,false
ExcelScript.SlicerItem,getHasData(),Method,Poor,false
ExcelScript.SlicerItem,getIsSelected(),Method,Good,false
ExcelScript.SlicerItem,getKey(),Method,Poor,false
ExcelScript.SlicerItem,getName(),Method,Poor,false
ExcelScript.SlicerItem,setIsSelected(isSelected),Method,Good,false
ExcelScript.SlicerSortType,N/A,Class,Poor,false
ExcelScript.SlicerSortType,ascending,EnumField,Poor,false
ExcelScript.SlicerSortType,dataSourceOrder,EnumField,Fine,false
ExcelScript.SlicerSortType,descending,EnumField,Poor,false
ExcelScript.SlicerStyle,N/A,Class,Fine,false
ExcelScript.SlicerStyle,delete(),Method,Poor,false
ExcelScript.SlicerStyle,duplicate(),Method,Fine,false
ExcelScript.SlicerStyle,getName(),Method,Poor,false
ExcelScript.SlicerStyle,getReadOnly(),Method,Poor,false
ExcelScript.SlicerStyle,setName(name),Method,Poor,false
ExcelScript.SortBy,N/A,Class,Poor,false
ExcelScript.SortBy,ascending,EnumField,Poor,false
ExcelScript.SortBy,descending,EnumField,Poor,false
ExcelScript.SortDataOption,N/A,Class,Missing,false
ExcelScript.SortDataOption,normal,EnumField,Missing,false
ExcelScript.SortDataOption,textAsNumber,EnumField,Missing,false
ExcelScript.SortField,N/A,Class,Poor,false
ExcelScript.SortField,ascending,Method,Fine,false
ExcelScript.SortField,color,Method,Fine,false
ExcelScript.SortField,dataOption,Method,Poor,false
ExcelScript.SortField,icon,Method,Fine,false
ExcelScript.SortField,key,Method,Good,false
ExcelScript.SortField,sortOn,Method,Poor,false
ExcelScript.SortField,subField,Method,Fine,false
ExcelScript.SortMethod,N/A,Class,Missing,false
ExcelScript.SortMethod,pinYin,EnumField,Missing,false
ExcelScript.SortMethod,strokeCount,EnumField,Missing,false
ExcelScript.SortOn,N/A,Class,Missing,false
ExcelScript.SortOn,cellColor,EnumField,Missing,false
ExcelScript.SortOn,fontColor,EnumField,Missing,false
ExcelScript.SortOn,icon,EnumField,Missing,false
ExcelScript.SortOn,value,EnumField,Missing,false
ExcelScript.SortOrientation,N/A,Class,Missing,false
ExcelScript.SortOrientation,columns,EnumField,Missing,false
ExcelScript.SortOrientation,rows,EnumField,Missing,false
ExcelScript.SpecialCellType,N/A,Class,Missing,true
ExcelScript.SpecialCellType,blanks,EnumField,Poor,false
ExcelScript.SpecialCellType,conditionalFormats,EnumField,Poor,false
ExcelScript.SpecialCellType,constants,EnumField,Poor,false
ExcelScript.SpecialCellType,dataValidations,EnumField,Poor,false
ExcelScript.SpecialCellType,formulas,EnumField,Poor,false
ExcelScript.SpecialCellType,sameConditionalFormat,EnumField,Fine,false
ExcelScript.SpecialCellType,sameDataValidation,EnumField,Fine,false
ExcelScript.SpecialCellType,visible,EnumField,Poor,false
ExcelScript.SpecialCellValueType,N/A,Class,Missing,true
ExcelScript.SpecialCellValueType,all,EnumField,Poor,false
ExcelScript.SpecialCellValueType,errors,EnumField,Poor,false
ExcelScript.SpecialCellValueType,errorsLogical,EnumField,Poor,false
ExcelScript.SpecialCellValueType,errorsLogicalNumber,EnumField,Poor,false
ExcelScript.SpecialCellValueType,errorsLogicalText,EnumField,Poor,false
ExcelScript.SpecialCellValueType,errorsNumbers,EnumField,Poor,false
ExcelScript.SpecialCellValueType,errorsNumberText,EnumField,Poor,false
ExcelScript.SpecialCellValueType,errorsText,EnumField,Poor,false
ExcelScript.SpecialCellValueType,logical,EnumField,Poor,false
ExcelScript.SpecialCellValueType,logicalNumbers,EnumField,Poor,false
ExcelScript.SpecialCellValueType,logicalNumbersText,EnumField,Poor,false
ExcelScript.SpecialCellValueType,logicalText,EnumField,Poor,false
ExcelScript.SpecialCellValueType,numbers,EnumField,Poor,false
ExcelScript.SpecialCellValueType,numbersText,EnumField,Poor,false
ExcelScript.SpecialCellValueType,text,EnumField,Poor,false
ExcelScript.SubtotalLocationType,N/A,Class,Missing,false
ExcelScript.SubtotalLocationType,atBottom,EnumField,Poor,false
ExcelScript.SubtotalLocationType,atTop,EnumField,Poor,false
ExcelScript.SubtotalLocationType,off,EnumField,Poor,false
ExcelScript.Subtotals,N/A,Class,Poor,false
ExcelScript.Subtotals,automatic,Method,Fine,false
ExcelScript.Subtotals,average,Method,Poor,false
ExcelScript.Subtotals,count,Method,Poor,false
ExcelScript.Subtotals,countNumbers,Method,Poor,false
ExcelScript.Subtotals,max,Method,Poor,false
ExcelScript.Subtotals,min,Method,Poor,false
ExcelScript.Subtotals,product,Method,Poor,false
ExcelScript.Subtotals,standardDeviation,Method,Poor,false
ExcelScript.Subtotals,standardDeviationP,Method,Poor,false
ExcelScript.Subtotals,sum,Method,Poor,false
ExcelScript.Subtotals,variance,Method,Poor,false
ExcelScript.Subtotals,varianceP,Method,Poor,false
ExcelScript.Table,N/A,Class,Poor,false
ExcelScript.Table,addColumn(index,Method,Poor,false
ExcelScript.Table,addRow(index,Method,Poor,false
ExcelScript.Table,addRows(index,Method,Poor,false
ExcelScript.Table,clearFilters(),Method,Poor,false
ExcelScript.Table,convertToRange(),Method,Good,false
ExcelScript.Table,delete(),Method,Poor,false
ExcelScript.Table,deleteRowsAt(index,Method,Fine,false
ExcelScript.Table,getAutoFilter(),Method,Poor,false
ExcelScript.Table,getColumn(key),Method,Good,false
ExcelScript.Table,getColumnById(key),Method,Good,false
ExcelScript.Table,getColumnByName(key),Method,Good,false
ExcelScript.Table,getColumns(),Method,Fine,false
ExcelScript.Table,getHeaderRowRange(),Method,Fine,false
ExcelScript.Table,getHighlightFirstColumn(),Method,Poor,false
ExcelScript.Table,getHighlightLastColumn(),Method,Poor,false
ExcelScript.Table,getId(),Method,Good,false
ExcelScript.Table,getLegacyId(),Method,Poor,false
ExcelScript.Table,getName(),Method,Poor,false
ExcelScript.Table,getPredefinedTableStyle(),Method,Good,false
ExcelScript.Table,getRange(),Method,Poor,true
ExcelScript.Table,getRangeBetweenHeaderAndTotal(),Method,Fine,false
ExcelScript.Table,getRowCount(),Method,Poor,false
ExcelScript.Table,getShowBandedColumns(),Method,Fine,false
ExcelScript.Table,getShowBandedRows(),Method,Fine,false
ExcelScript.Table,getShowFilterButton(),Method,Good,false
ExcelScript.Table,getShowHeaders(),Method,Good,false
ExcelScript.Table,getShowTotals(),Method,Good,false
ExcelScript.Table,getSort(),Method,Poor,false
ExcelScript.Table,getTotalRowRange(),Method,Fine,false
ExcelScript.Table,getWorksheet(),Method,Poor,false
ExcelScript.Table,reapplyFilters(),Method,Poor,false
ExcelScript.Table,resize(newRange),Method,Good,false
ExcelScript.Table,setHighlightFirstColumn(highlightFirstColumn),Method,Poor,false
ExcelScript.Table,setHighlightLastColumn(highlightLastColumn),Method,Poor,false
ExcelScript.Table,setName(name),Method,Poor,false
ExcelScript.Table,setPredefinedTableStyle(predefinedTableStyle),Method,Good,false
ExcelScript.Table,setShowBandedColumns(showBandedColumns),Method,Fine,false
ExcelScript.Table,setShowBandedRows(showBandedRows),Method,Fine,false
ExcelScript.Table,setShowFilterButton(showFilterButton),Method,Good,false
ExcelScript.Table,setShowHeaders(showHeaders),Method,Good,false
ExcelScript.Table,setShowTotals(showTotals),Method,Good,false
ExcelScript.TableColumn,N/A,Class,Poor,false
ExcelScript.TableColumn,delete(),Method,Poor,false
ExcelScript.TableColumn,getFilter(),Method,Poor,false
ExcelScript.TableColumn,getHeaderRowRange(),Method,Fine,false
ExcelScript.TableColumn,getId(),Method,Fine,false
ExcelScript.TableColumn,getIndex(),Method,Good,false
ExcelScript.TableColumn,getName(),Method,Poor,false
ExcelScript.TableColumn,getRange(),Method,Poor,false
ExcelScript.TableColumn,getRangeBetweenHeaderAndTotal(),Method,Fine,false
ExcelScript.TableColumn,getTotalRowRange(),Method,Fine,false
ExcelScript.TableColumn,setName(name),Method,Poor,false
ExcelScript.TableSort,N/A,Class,Poor,false
ExcelScript.TableSort,apply(fields,Method,Poor,true
ExcelScript.TableSort,clear(),Method,Good,false
ExcelScript.TableSort,getFields(),Method,Fine,false
ExcelScript.TableSort,getMatchCase(),Method,Fine,false
ExcelScript.TableSort,getMethod(),Method,Fine,false
ExcelScript.TableSort,reapply(),Method,Poor,false
ExcelScript.TableStyle,N/A,Class,Fine,false
ExcelScript.TableStyle,delete(),Method,Poor,false
ExcelScript.TableStyle,duplicate(),Method,Fine,false
ExcelScript.TableStyle,getName(),Method,Poor,false
ExcelScript.TableStyle,getReadOnly(),Method,Poor,false
ExcelScript.TableStyle,setName(name),Method,Poor,false
ExcelScript.TextConditionalFormat,N/A,Class,Poor,false
ExcelScript.TextConditionalFormat,getFormat(),Method,Fine,false
ExcelScript.TextConditionalFormat,getRule(),Method,Poor,false
ExcelScript.TextConditionalFormat,setRule(rule),Method,Poor,false
ExcelScript.TextFrame,N/A,Class,Poor,false
ExcelScript.TextFrame,deleteText(),Method,Poor,false
ExcelScript.TextFrame,getAutoSizeSetting(),Method,Good,false
ExcelScript.TextFrame,getBottomMargin(),Method,Fine,false
ExcelScript.TextFrame,getHasText(),Method,Poor,false
ExcelScript.TextFrame,getHorizontalAlignment(),Method,Good,false
ExcelScript.TextFrame,getHorizontalOverflow(),Method,Good,false
ExcelScript.TextFrame,getLeftMargin(),Method,Fine,false
ExcelScript.TextFrame,getOrientation(),Method,Good,false
ExcelScript.TextFrame,getReadingOrder(),Method,Good,false
ExcelScript.TextFrame,getRightMargin(),Method,Fine,false
ExcelScript.TextFrame,getTextRange(),Method,Good,false
ExcelScript.TextFrame,getTopMargin(),Method,Fine,false
ExcelScript.TextFrame,getVerticalAlignment(),Method,Good,false
ExcelScript.TextFrame,getVerticalOverflow(),Method,Good,false
ExcelScript.TextFrame,setAutoSizeSetting(autoSizeSetting),Method,Good,false
ExcelScript.TextFrame,setBottomMargin(bottomMargin),Method,Fine,false
ExcelScript.TextFrame,setHorizontalAlignment(horizontalAlignment),Method,Good,false
ExcelScript.TextFrame,setHorizontalOverflow(horizontalOverflow),Method,Good,false
ExcelScript.TextFrame,setLeftMargin(leftMargin),Method,Fine,false
ExcelScript.TextFrame,setOrientation(orientation),Method,Good,false
ExcelScript.TextFrame,setReadingOrder(readingOrder),Method,Good,false
ExcelScript.TextFrame,setRightMargin(rightMargin),Method,Fine,false
ExcelScript.TextFrame,setTopMargin(topMargin),Method,Fine,false
ExcelScript.TextFrame,setVerticalAlignment(verticalAlignment),Method,Good,false
ExcelScript.TextFrame,setVerticalOverflow(verticalOverflow),Method,Good,false
ExcelScript.TextRange,N/A,Class,Fine,false
ExcelScript.TextRange,getFont(),Method,Fine,false
ExcelScript.TextRange,getSubstring(start,Method,Fine,false
ExcelScript.TextRange,getText(),Method,Poor,false
ExcelScript.TextRange,setText(text),Method,Poor,false
ExcelScript.TimelineStyle,N/A,Class,Fine,false
ExcelScript.TimelineStyle,delete(),Method,Poor,false
ExcelScript.TimelineStyle,duplicate(),Method,Fine,false
ExcelScript.TimelineStyle,getName(),Method,Poor,false
ExcelScript.TimelineStyle,getReadOnly(),Method,Poor,false
ExcelScript.TimelineStyle,setName(name),Method,Poor,false
ExcelScript.TopBottomConditionalFormat,N/A,Class,Poor,true
ExcelScript.TopBottomConditionalFormat,getFormat(),Method,Fine,false
ExcelScript.TopBottomConditionalFormat,getRule(),Method,Poor,false
ExcelScript.TopBottomConditionalFormat,setRule(rule),Method,Poor,false
ExcelScript.TopBottomSelectionType,N/A,Class,Fine,false
ExcelScript.TopBottomSelectionType,items,EnumField,Fine,false
ExcelScript.TopBottomSelectionType,percent,EnumField,Fine,false
ExcelScript.TopBottomSelectionType,sum,EnumField,Fine,false
ExcelScript.ValueFilterCondition,N/A,Class,Good,true
ExcelScript.ValueFilterCondition,between,EnumField,Good,false
ExcelScript.ValueFilterCondition,bottomN,EnumField,Fine,false
ExcelScript.ValueFilterCondition,equals,EnumField,Good,false
ExcelScript.ValueFilterCondition,greaterThan,EnumField,Fine,false
ExcelScript.ValueFilterCondition,greaterThanOrEqualTo,EnumField,Fine,false
ExcelScript.ValueFilterCondition,lessThan,EnumField,Fine,false
ExcelScript.ValueFilterCondition,lessThanOrEqualTo,EnumField,Fine,false
ExcelScript.ValueFilterCondition,topN,EnumField,Fine,false
ExcelScript.ValueFilterCondition,unknown,EnumField,Poor,false
ExcelScript.VerticalAlignment,N/A,Class,Missing,false
ExcelScript.VerticalAlignment,bottom,EnumField,Missing,false
ExcelScript.VerticalAlignment,center,EnumField,Missing,false
ExcelScript.VerticalAlignment,distributed,EnumField,Missing,false
ExcelScript.VerticalAlignment,justify,EnumField,Missing,false
ExcelScript.VerticalAlignment,top,EnumField,Missing,false
ExcelScript.Workbook,N/A,Class,Fine,true
ExcelScript.Workbook,addBinding(range,Method,Poor,false
ExcelScript.Workbook,addBindingFromNamedItem(name,Method,Good,false
ExcelScript.Workbook,addBindingFromSelection(bindingType,Method,Good,false
ExcelScript.Workbook,addComment(cellAddress,Method,Good,false
ExcelScript.Workbook,addCustomXmlPart(xml),Method,Poor,false
ExcelScript.Workbook,addNamedItem(name,Method,Fine,false
ExcelScript.Workbook,addNamedItemFormulaLocal(name,Method,Fine,false
ExcelScript.Workbook,addPivotTable(name,Method,Fine,true
ExcelScript.Workbook,addPivotTableStyle(name,Method,Poor,false
ExcelScript.Workbook,addPredefinedCellStyle(name),Method,Poor,false
ExcelScript.Workbook,addSlicer(slicerSource,Method,Poor,false
ExcelScript.Workbook,addSlicerStyle(name,Method,Poor,false
ExcelScript.Workbook,addTable(address,Method,Good,false
ExcelScript.Workbook,addTableStyle(name,Method,Poor,false
ExcelScript.Workbook,addTimelineStyle(name,Method,Poor,false
ExcelScript.Workbook,addWorksheet(name),Method,Good,true
ExcelScript.Workbook,breakAllLinksToLinkedWorkbooks(),Method,Good,false
ExcelScript.Workbook,getActiveCell(),Method,Poor,true
ExcelScript.Workbook,getActiveChart(),Method,Good,false
ExcelScript.Workbook,getActiveSlicer(),Method,Good,false
ExcelScript.Workbook,getActiveWorksheet(),Method,Poor,false
ExcelScript.Workbook,getApplication(),Method,Poor,false
ExcelScript.Workbook,getAutoSave(),Method,Poor,false
ExcelScript.Workbook,getBinding(id),Method,Good,false
ExcelScript.Workbook,getBindings(),Method,Fine,false
ExcelScript.Workbook,getCalculationEngineVersion(),Method,Fine,false
ExcelScript.Workbook,getChartDataPointTrack(),Method,Good,false
ExcelScript.Workbook,getComment(commentId),Method,Fine,false
ExcelScript.Workbook,getCommentByCell(cellAddress),Method,Poor,false
ExcelScript.Workbook,getCommentByReplyId(replyId),Method,Fine,false
ExcelScript.Workbook,getComments(),Method,Poor,false
ExcelScript.Workbook,getCustomXmlPart(id),Method,Good,false
ExcelScript.Workbook,getCustomXmlPartByNamespace(namespaceUri),Method,Fine,false
ExcelScript.Workbook,getCustomXmlParts(),Method,Fine,false
ExcelScript.Workbook,getCustomXmlPartsByNamespace(namespaceUri),Method,Fine,false
ExcelScript.Workbook,getDefaultPivotTableStyle(),Method,Fine,false
ExcelScript.Workbook,getDefaultSlicerStyle(),Method,Poor,false
ExcelScript.Workbook,getDefaultTableStyle(),Method,Fine,false
ExcelScript.Workbook,getDefaultTimelineStyle(),Method,Fine,false
ExcelScript.Workbook,getFirstWorksheet(visibleOnly),Method,Poor,false
ExcelScript.Workbook,getIsDirty(),Method,Good,false
ExcelScript.Workbook,getLastWorksheet(visibleOnly),Method,Poor,false
ExcelScript.Workbook,getLinkedWorkbookByUrl(key),Method,Good,false
ExcelScript.Workbook,getLinkedWorkbookRefreshMode(),Method,Good,false
ExcelScript.Workbook,getLinkedWorkbooks(),Method,Good,false
ExcelScript.Workbook,getName(),Method,Poor,true
ExcelScript.Workbook,getNamedItem(name),Method,Good,false
ExcelScript.Workbook,getNames(),Method,Fine,false
ExcelScript.Workbook,getPivotTable(name),Method,Good,false
ExcelScript.Workbook,getPivotTables(),Method,Poor,false
ExcelScript.Workbook,getPivotTableStyle(name),Method,Good,false
ExcelScript.Workbook,getPivotTableStyles(),Method,Poor,false
ExcelScript.Workbook,getPredefinedCellStyle(name),Method,Poor,false
ExcelScript.Workbook,getPredefinedCellStyles(),Method,Poor,false
ExcelScript.Workbook,getPreviouslySaved(),Method,Fine,false
ExcelScript.Workbook,getProperties(),Method,Poor,false
ExcelScript.Workbook,getProtection(),Method,Poor,false
ExcelScript.Workbook,getReadOnly(),Method,Fine,false
ExcelScript.Workbook,getSelectedRange(),Method,Good,false
ExcelScript.Workbook,getSelectedRanges(),Method,Good,false
ExcelScript.Workbook,getSlicer(key),Method,Good,false
ExcelScript.Workbook,getSlicers(),Method,Poor,false
ExcelScript.Workbook,getSlicerStyle(name),Method,Good,false
ExcelScript.Workbook,getSlicerStyles(),Method,Poor,false
ExcelScript.Workbook,getTable(key),Method,Good,false
ExcelScript.Workbook,getTables(),Method,Poor,false
ExcelScript.Workbook,getTableStyle(name),Method,Good,false
ExcelScript.Workbook,getTableStyles(),Method,Poor,false
ExcelScript.Workbook,getTimelineStyle(name),Method,Good,false
ExcelScript.Workbook,getTimelineStyles(),Method,Poor,false
ExcelScript.Workbook,getUsePrecisionAsDisplayed(),Method,Good,false
ExcelScript.Workbook,getWorksheet(key),Method,Good,true
ExcelScript.Workbook,getWorksheets(),Method,Poor,true
ExcelScript.Workbook,refreshAllDataConnections(),Method,Poor,false
ExcelScript.Workbook,refreshAllLinksToLinkedWorkbooks(),Method,Poor,false
ExcelScript.Workbook,refreshAllPivotTables(),Method,Poor,false
ExcelScript.Workbook,setChartDataPointTrack(chartDataPointTrack),Method,Good,false
ExcelScript.Workbook,setDefaultPivotTableStyle(newDefaultStyle),Method,Fine,false
ExcelScript.Workbook,setDefaultSlicerStyle(newDefaultStyle),Method,Fine,false
ExcelScript.Workbook,setDefaultTableStyle(newDefaultStyle),Method,Fine,false
ExcelScript.Workbook,setDefaultTimelineStyle(newDefaultStyle),Method,Fine,false
ExcelScript.Workbook,setIsDirty(isDirty),Method,Good,false
ExcelScript.Workbook,setLinkedWorkbookRefreshMode(linkedWorkbookRefreshMode),Method,Good,false
ExcelScript.Workbook,setUsePrecisionAsDisplayed(usePrecisionAsDisplayed),Method,Good,false
ExcelScript.WorkbookLinksRefreshMode,N/A,Class,Poor,false
ExcelScript.WorkbookLinksRefreshMode,automatic,EnumField,Fine,false
ExcelScript.WorkbookLinksRefreshMode,manual,EnumField,Poor,false
ExcelScript.WorkbookProtection,N/A,Class,Poor,false
ExcelScript.WorkbookProtection,getProtected(),Method,Poor,false
ExcelScript.WorkbookProtection,protect(password),Method,Good,false
ExcelScript.WorkbookProtection,unprotect(password),Method,Poor,false
ExcelScript.WorkbookRangeAreas,N/A,Class,Fine,false
ExcelScript.WorkbookRangeAreas,getAddresses(),Method,Good,false
ExcelScript.WorkbookRangeAreas,getAreas(),Method,Good,false
ExcelScript.WorkbookRangeAreas,getRangeAreasBySheet(key),Method,Good,false
ExcelScript.WorkbookRangeAreas,getRanges(),Method,Fine,false
